Analyte Code,Analyte Name,MIN_ANALYSIS_TIME,MAX_ANALYSIS_TIME,HOLDING_TIME,Method Code,Method Name,PURPOSE_TEXT
1088,"VANADIUM, TOTAL",,,,286.2,"ATOMIC ABSORPTION, FURNACE",
1095,ZINC,,,,289.1,"ATOMIC ABSORPTION, FURNACE",
1095,ZINC,,,,289.2,"ATOMIC ABSORPTION, FURNACE",
1030,LEAD,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1022,"COPPER, FREE",,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1005,ARSENIC,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1075,"BERYLLIUM, TOTAL",,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1074,"ANTIMONY, TOTAL",,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1036,NICKEL,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1020,CHROMIUM,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1015,CADMIUM,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1010,BARIUM,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1045,SELENIUM,,,,3113B,"ATOMIC ABSORPTION, FURNACE",
1022,"COPPER, FREE",,,,D1688-90C,"ATOMIC ABSORPTION, FURNACE",
1005,ARSENIC,,,,3114B,"ATOMIC ABSORPTION, GASEOUS HYDRIDE",
1005,ARSENIC,,,,D2972-93B,"ATOMIC ABSORPTION, GASEOUS HYDRIDE",
1074,"ANTIMONY, TOTAL",,,,D3697-87,"ATOMIC ABSORPTION, GASEOUS HYDRIDE",
1025,FLUORIDE,,,,4500F-E,"AUTOMATED ALIZARIN FLUORIDE BLUE, TECHNI","AUTOMATED ALIZARIN FLUORIDE BLUE, WITH DISTILLATION"
1025,FLUORIDE,,,,129-71W,"AUTOMATED ALIZARIN FLUORIDE BLUE, TECHNI","AUTOMATED ALIZARIN FLUORIDE BLUE, WITH DISTILLATION"
1055,SULFATE,,,,375.1,AUTOMATED CHLORANILATE,
1055,SULFATE,,,,4500SO4-F,AUTOMATED CHLORANILATE,
1055,SULFATE,,,,D516-88,AUTOMATED CHLORANILATE,
1035,MERCURY,,,,245.2,AUTOMATED COLD VAPOR TECHNIQUE,
1025,FLUORIDE,,,,380-75WE,"AUTOMATED ION SELECTIVE ELECTRODE, TECHN",
1038,NITRATE-NITRITE,,,,353.2,"CADMIUM REDUCTION, AUTOMATED",
1041,NITRITE,,,,353.2,"CADMIUM REDUCTION, AUTOMATED",
1040,NITRATE,,,,353.2,"CADMIUM REDUCTION, AUTOMATED",
1039,PERCHLORATE,0,0,0,353.2,"CADMIUM REDUCTION, AUTOMATED",
1041,NITRITE,,,,4500NO3-F,"CADMIUM REDUCTION, AUTOMATED",
1040,NITRATE,,,,4500NO3-F,"CADMIUM REDUCTION, AUTOMATED",
1041,NITRITE,,,,D3867-90A,"CADMIUM REDUCTION, AUTOMATED",
1040,NITRATE,,,,D3867-90A,"CADMIUM REDUCTION, AUTOMATED",
1038,NITRATE-NITRITE,,,,4500NO3-E,"CADMIUM REDUCTION, MANUAL",
1041,NITRITE,,,,4500NO3-E,"CADMIUM REDUCTION, MANUAL",
1040,NITRATE,,,,4500NO3-E,"CADMIUM REDUCTION, MANUAL",
1038,NITRATE-NITRITE,,,,D3867-90B,"CADMIUM REDUCTION, MANUAL",
1041,NITRITE,,,,D3867-90B,"CADMIUM REDUCTION, MANUAL",
1040,NITRATE,,,,D3867-90B,"CADMIUM REDUCTION, MANUAL",
3019,CAMPYLOBACTER JEJUNI,,,,9260G,CAMPYLOBACTER JEJUNI,
1002,ALUMINUM,,,,3500AL-D,COLORIMETRIC,ERIOCHROME CYANINE R
1025,FLUORIDE,0,0,0,300,"COLORIMETRIC SPADNS, WITH DISTILLATION",
1044,ORTHOPHOSPHATE,,,,4110,"COLORIMETRIC SPADNS, WITH DISTILLATION",
1025,FLUORIDE,,,,4500F-B,"COLORIMETRIC SPADNS, WITH DISTILLATION",
1044,ORTHOPHOSPHATE,,,,I-2598-85,"COLORIMETRIC, AUTO; DISCRETE","UNFILTERED, NO DIGESTION OR HYDROLYSIS, COLORIMETRIC, AUTO; DISCRETE"
1044,ORTHOPHOSPHATE,,,,4500P-E,"COLORIMETRIC, MANUAL","UNFILTERED, NO DIGESTION OR HYDROLYSIS, COLORIMETRIC, MANUAL; 1 REAGENT"
1044,ORTHOPHOSPHATE,,,,D515-88A,"COLORIMETRIC, MANUAL","UNFILTERED, NO DIGESTION OR HYDROLYSIS, COLORIMETRIC, MANUAL; 1 REAGENT"
